-2.598635852336883545e-01,-7.936038821935653687e-02,-3.354532644152641296e-03,2.369637042284011841e-01,3.188196420669555664e-01,-1.902742981910705566e-01,-1.927225142717361450e-01,1.053732708096504211e-01,9.839919954538345337e-02,1.620005518198013306e-01,1.172870248556137085e-01,-1.403678506612777710e-01,-2.535463571548461914e-01,1.735981404781341553e-01,1.594388186931610107e-01,4.886868409812450409e-03,1.458621978759765625e+00,-9.791612392291426659e-04,1.686806529760360718e-01,1.184181869029998779e-01,2.723790705204010010e-01,-8.463936299085617065e-02,6.597125530242919922e-02,-2.789284288883209229e-01,-3.341463804244995117e-01,7.355643808841705322e-02,1.356734782457351685e-01,-1.425811648368835449e-02,2.852681577205657959e-01,1.478438917547464371e-02,6.397521495819091797e-02,-2.185559272766113281e-02,-7.620397210121154785e-02,2.617667317390441895e-01,2.625437378883361816e-01,-1.804948300123214722e-01,3.819431364536285400e-02,1.706672906875610352e-01,-8.771835826337337494e-03,-2.082083076238632202e-01,6.018552556633949280e-02,-5.541435442864894867e-03,1.590406447649002075e-01,4.106166213750839233e-02,4.400823712348937988e-01,-6.024076938629150391e-01,1.430527418851852417e-01,2.488466352224349976e-01,7.919781804084777832e-01,-5.636787973344326019e-03,1.223365813493728638e-01,-1.061493530869483948e-01,5.640515685081481934e-01,-6.982170939445495605e-01,2.993118576705455780e-02,-4.293045401573181152e-02,1.340016871690750122e-01,2.381080389022827148e-01,1.489746868610382080e-01,2.774662375450134277e-01,-1.186243910342454910e-02,5.004938691854476929e-03,4.772689193487167358e-02,-5.601811036467552185e-02,2.576788961887359619e-01,5.524314641952514648e-01,1.242607235908508301e-01,1.998719573020935059e-01,-2.053940482437610626e-02,2.428131401538848877e-01,2.145448774099349976e-01,2.901116199791431427e-02,3.531090542674064636e-02,3.026660382747650146e-01,-7.916570641100406647e-03,1.227213218808174133e-01,-1.024696230888366699e-01,-2.874845564365386963e-01,-1.505997963249683380e-02,1.934436857700347900e-01,-7.266303896903991699e-01,2.212099917232990265e-02,3.184035718441009521e-01,1.565976440906524658e-01,-1.213754415512084961e-01,-2.174025326967239380e-01,3.427250087261199951e-01,1.370320767164230347e-01,-9.507039934396743774e-02,7.326553463935852051e-01,3.677069544792175293e-01,1.896919310092926025e-01,1.500497162342071533e-01,3.325099945068359375e-01,1.916769593954086304e-01,-2.110684476792812347e-02,-2.338746935129165649e-02,-1.445631384849548340e-01,-2.360646724700927734e-01,-2.733709514141082764e-01
-2.344212532043457031e-01,-9.553930163383483887e-02,-3.835392126347869635e-04,1.254350543022155762e-01,3.136109113693237305e-01,-2.070929259061813354e-01,-1.915668398141860962e-01,3.720165789127349854e-02,1.606075093150138855e-02,8.981646597385406494e-02,1.575879305601119995e-01,-1.482534408569335938e-01,-2.233043015003204346e-01,1.125282719731330872e-01,2.163331210613250732e-01,5.639806762337684631e-02,1.393172621726989746e+00,5.627068877220153809e-02,2.720243632793426514e-01,1.926140487194061279e-01,1.525221765041351318e-01,-6.784208118915557861e-02,6.545701622962951660e-02,-2.727367877960205078e-01,-3.606426119804382324e-01,1.690983325242996216e-01,1.380427777767181396e-01,-3.356506675481796265e-02,3.010892570018768311e-01,9.671244025230407715e-02,1.158329695463180542e-01,-6.290565710514783859e-03,-9.194102883338928223e-02,2.203031480312347412e-01,2.465752363204956055e-01,-1.525904685258865356e-01,8.041088283061981201e-02,2.944398522377014160e-01,1.380106955766677856e-01,-1.907335668802261353e-01,4.571645334362983704e-02,-2.003038534894585609e-03,2.246775329113006592e-01,9.461273998022079468e-02,5.707843899726867676e-01,-6.029539704322814941e-01,2.332619875669479370e-01,1.006953343749046326e-01,8.357704281806945801e-01,1.248865276575088501e-01,1.453902870416641235e-01,-1.036132201552391052e-01,5.465210676193237305e-01,-6.969695687294006348e-01,1.144451498985290527e-01,-3.036623634397983551e-02,4.331678524613380432e-02,2.215706408023834229e-01,3.395940065383911133e-01,2.436089068651199341e-01,-7.105982396751642227e-03,3.529804572463035583e-02,-1.065521966665983200e-02,-4.176191613078117371e-02,2.225741147994995117e-01,5.196945667266845703e-01,1.875061690807342529e-01,1.708904802799224854e-01,6.412854883819818497e-03,3.316192626953125000e-01,2.110074646770954132e-02,9.409043192863464355e-02,7.273154705762863159e-02,3.499037325382232666e-01,-2.155698370188474655e-03,2.310944646596908569e-01,-1.051607653498649597e-01,-2.997609972953796387e-01,-1.252173073589801788e-02,2.415943741798400879e-01,-7.430139780044555664e-01,-4.748654086142778397e-03,1.326452940702438354e-01,1.410025954246520996e-01,-1.317400783300399780e-01,-2.105328887701034546e-01,3.135472238063812256e-01,2.188216596841812134e-01,-9.579608589410781860e-02,6.668161749839782715e-01,1.238519251346588135e-01,1.930436193943023682e-01,2.284889519214630127e-01,3.624114096164703369e-01,1.815965324640274048e-01,-2.182789519429206848e-02,1.001253053545951843e-01,-1.248673126101493835e-01,-2.436239719390869141e-01,-2.951273620128631592e-01
-2.308655977249145508e-01,-8.254274725914001465e-02,1.277502477169036865e-01,2.638359367847442627e-01,2.498069703578948975e-01,-2.099432051181793213e-01,-1.924368590116500854e-01,1.601784974336624146e-01,1.769946143031120300e-02,1.418064385652542114e-01,2.232367247343063354e-01,-1.479391306638717651e-01,-2.416099309921264648e-01,1.580308675765991211e-01,1.771138608455657959e-01,-1.795912248780950904e-04,1.508791804313659668e+00,5.953067541122436523e-02,2.351310849189758301e-01,7.107177376747131348e-02,1.582682430744171143e-01,-7.961905747652053833e-02,3.413899615406990051e-02,-2.616814076900482178e-01,-3.486227691173553467e-01,9.635497629642486572e-02,3.834042698144912720e-02,-3.463246673345565796e-02,3.145065903663635254e-01,2.915421314537525177e-02,1.330341100692749023e-01,-6.913469638675451279e-03,-9.386756271123886108e-02,1.936269402503967285e-01,2.408275455236434937e-01,-1.721696257591247559e-01,3.636446595191955566e-02,2.506563365459442139e-01,-7.628081832081079483e-03,-1.881541460752487183e-01,2.595786470919847488e-03,8.787405677139759064e-03,2.089465409517288208e-01,5.202081054449081421e-02,5.082114338874816895e-01,-6.017012000083923340e-01,1.610597521066665649e-01,7.381051033735275269e-02,7.361479401588439941e-01,9.521229565143585205e-02,1.296333819627761841e-01,-1.122267842292785645e-01,5.357611775398254395e-01,-7.065126895904541016e-01,-1.245939172804355621e-02,-4.228328913450241089e-02,6.730963289737701416e-02,1.851483583450317383e-01,3.006154596805572510e-01,3.363142609596252441e-01,-4.650598857551813126e-03,8.035884052515029907e-02,7.734874635934829712e-02,-6.455587595701217651e-02,2.515356242656707764e-01,5.255517363548278809e-01,1.885204911231994629e-01,2.410407066345214844e-01,-4.100944381207227707e-03,2.455342710018157959e-01,6.020662188529968262e-02,-1.982259331271052361e-03,-1.387548912316560745e-02,2.643012404441833496e-01,9.191585704684257507e-04,2.205282896757125854e-01,-7.158121466636657715e-02,-2.908720076084136963e-01,-2.762312768027186394e-03,1.414330899715423584e-01,-7.313043475151062012e-01,-1.419099862687289715e-03,2.157849222421646118e-01,1.616531610488891602e-01,-1.006832346320152283e-01,-2.013776153326034546e-01,2.901404798030853271e-01,7.968235015869140625e-02,-8.653103560209274292e-02,7.030198574066162109e-01,2.787621617317199707e-01,1.346108764410018921e-01,2.157236635684967041e-01,2.687801122665405273e-01,1.840879172086715698e-01,-1.155042089521884918e-02,-1.189931575208902359e-02,-1.161312013864517212e-01,-2.440428584814071655e-01,-2.710725963115692139e-01
-2.416103333234786987e-01,-9.589447081089019775e-02,1.388430893421173096e-01,1.459249854087829590e-01,2.465796768665313721e-01,-2.271667718887329102e-01,-1.784068197011947632e-01,1.549274921417236328e-01,1.637605875730514526e-01,1.292048245668411255e-01,1.920005828142166138e-01,-1.495505422353744507e-01,-2.525488138198852539e-01,1.424720138311386108e-01,1.830537915229797363e-01,1.327045410871505737e-01,1.402705430984497070e+00,1.200871467590332031e-01,2.548739612102508545e-01,5.922896042466163635e-02,2.562932968139648438e-01,-9.826797991991043091e-02,1.281109750270843506e-01,-2.641926109790802002e-01,-3.664714395999908447e-01,2.662015557289123535e-01,9.421949833631515503e-02,-4.436811059713363647e-02,2.605271339416503906e-01,3.847321867942810059e-02,1.432124376296997070e-01,4.037544131278991699e-02,-9.155756980180740356e-02,2.260468006134033203e-01,2.780407369136810303e-01,-1.637727022171020508e-01,1.135407090187072754e-01,2.293694019317626953e-01,3.516859561204910278e-02,-1.961091309785842896e-01,1.217681542038917542e-02,1.052897889167070389e-02,1.733832359313964844e-01,1.700530350208282471e-01,5.344517827033996582e-01,-5.913397669792175293e-01,1.548320502042770386e-01,2.051343470811843872e-01,8.550206422805786133e-01,4.210534691810607910e-02,2.352265268564224243e-01,-1.190899237990379333e-01,6.256177425384521484e-01,-7.103758454322814941e-01,5.794088542461395264e-02,-2.172086201608181000e-02,1.743875630199909210e-02,2.040584683418273926e-01,2.483472824096679688e-01,2.116727679967880249e-01,3.028160333633422852e-02,1.346172839403152466e-01,9.196531027555465698e-02,-5.345921590924263000e-02,2.776218652725219727e-01,5.402766466140747070e-01,8.348318934440612793e-02,1.399139165878295898e-01,-2.526062307879328728e-04,3.167609274387359619e-01,1.029517203569412231e-01,8.937065303325653076e-02,-1.076305867172777653e-03,4.950060546398162842e-01,9.427233785390853882e-02,1.784723848104476929e-01,-1.009873896837234497e-01,-2.749958634376525879e-01,3.839664533734321594e-02,1.919872313737869263e-01,-7.329605221748352051e-01,1.915806904435157776e-03,1.657181531190872192e-01,1.640538275241851807e-01,-1.190536245703697205e-01,-2.019743174314498901e-01,2.916338741779327393e-01,7.727847993373870850e-02,-1.138122603297233582e-01,6.621385812759399414e-01,2.449343502521514893e-01,2.017451822757720947e-01,2.443863451480865479e-01,3.148080706596374512e-01,1.865972131490707397e-01,-1.534766610711812973e-02,1.271081417798995972e-01,-1.293188929557800293e-01,-2.475416660308837891e-01,-2.860576808452606201e-01
-2.681456506252288818e-01,-1.251605898141860962e-01,2.942358255386352539e-01,-2.163396915420889854e-03,4.712847173213958740e-01,-2.236834317445755005e-01,-2.147005051374435425e-01,3.807024657726287842e-01,2.661472856998443604e-01,-1.147225778549909592e-02,-1.951464824378490448e-02,-1.855417490005493164e-01,-2.856899201869964600e-01,3.495179712772369385e-01,4.193544983863830566e-01,3.739501237869262695e-01,1.712144970893859863e+00,1.999914646148681641e-01,4.878261387348175049e-01,4.058951437473297119e-01,3.194658458232879639e-01,-1.173680797219276428e-01,3.284224867820739746e-01,-3.119981288909912109e-01,-3.692198991775512695e-01,2.897434830665588379e-01,3.657669425010681152e-01,-5.117818340659141541e-02,3.985105548053979874e-03,2.402220964431762695e-01,4.185905754566192627e-01,2.958342432975769043e-01,-9.798394888639450073e-02,6.755122542381286621e-02,4.785740673542022705e-01,-1.992795318365097046e-01,2.338479310274124146e-01,4.118610322475433350e-01,1.074783876538276672e-01,-2.125461101531982422e-01,2.227153182029724121e-01,1.862116903066635132e-01,-1.152535527944564819e-02,-2.499092929065227509e-02,7.147715091705322266e-01,-6.226658225059509277e-01,-4.706832114607095718e-03,3.600474298000335693e-01,9.874902963638305664e-01,3.597428202629089355e-01,-8.385487832129001617e-03,-1.488577127456665039e-01,7.989260554313659668e-01,-7.280475497245788574e-01,1.524868160486221313e-01,-5.000931024551391602e-02,-2.310350351035594940e-02,4.170221984386444092e-01,-5.087535828351974487e-03,-7.273450610227882862e-04,1.755675673484802246e-01,2.834551930427551270e-01,2.777656316757202148e-01,-6.612920016050338745e-02,1.585633680224418640e-02,7.044924497604370117e-01,-1.966132782399654388e-02,-3.620163770392537117e-03,2.532599866390228271e-01,5.531759262084960938e-01,3.288333714008331299e-01,3.388455212116241455e-01,1.489946991205215454e-01,6.142547130584716797e-01,2.336102128028869629e-01,4.013426005840301514e-01,-1.347435116767883301e-01,-3.235321938991546631e-01,1.703585833311080933e-01,4.436735808849334717e-01,-7.647193074226379395e-01,2.278049588203430176e-01,-8.032969199120998383e-03,-1.876737736165523529e-02,-1.378025263547897339e-01,-2.525726556777954102e-01,5.705932378768920898e-01,3.660195767879486084e-01,-1.228602752089500427e-01,8.716560006141662598e-01,3.772905096411705017e-02,-1.991914398968219757e-02,1.350827515125274658e-01,4.703760147094726562e-01,3.237044513225555420e-01,-4.685110598802566528e-02,3.065490424633026123e-01,-1.401812285184860229e-01,-2.898962795734405518e-01,-2.955380976200103760e-01
-2.289347648620605469e-01,-8.973407000303268433e-02,7.496448606252670288e-02,2.351246327161788940e-01,3.072938323020935059e-01,-2.062369138002395630e-01,-1.833637207746505737e-01,1.269654184579849243e-01,8.525679260492324829e-02,1.160874515771865845e-01,8.559598028659820557e-02,-1.555255353450775146e-01,-2.380601167678833008e-01,1.391988098621368408e-01,2.027347087860107422e-01,-6.096691824495792389e-03,1.418735623359680176e+00,-4.248618206474930048e-04,2.784235179424285889e-01,1.041869372129440308e-01,1.634657382965087891e-01,-9.421556442975997925e-02,5.393654480576515198e-02,-2.614818215370178223e-01,-3.540861904621124268e-01,1.143008023500442505e-01,1.520865559577941895e-01,-3.019820712506771088e-02,2.612915635108947754e-01,4.948932677507400513e-02,1.105274707078933716e-01,8.655422134324908257e-04,-9.547802060842514038e-02,1.972173452377319336e-01,1.906994879245758057e-01,-1.646200567483901978e-01,1.073286458849906921e-01,2.551448345184326172e-01,-1.604666560888290405e-02,-1.992297172546386719e-01,2.636845782399177551e-02,-1.355487760156393051e-02,2.114275246858596802e-01,1.084507331252098083e-01,4.674815535545349121e-01,-5.939140915870666504e-01,1.572983711957931519e-01,1.809491664171218872e-01,7.959350943565368652e-01,4.912799596786499023e-02,2.226882129907608032e-01,-9.205124527215957642e-02,5.627966523170471191e-01,-6.969255805015563965e-01,4.672005772590637207e-02,-3.754068166017532349e-02,9.703726321458816528e-02,2.276265919208526611e-01,2.742761671543121338e-01,2.508611083030700684e-01,3.264844417572021484e-04,9.201388806104660034e-02,7.652481645345687866e-02,-5.181754752993583679e-02,2.669877111911773682e-01,5.512614250183105469e-01,1.969767510890960693e-01,1.756312251091003418e-01,-1.857120543718338013e-02,2.574513554573059082e-01,6.702972948551177979e-02,4.991972818970680237e-02,1.801778003573417664e-02,3.344049751758575439e-01,7.625771686434745789e-04,2.366752475500106812e-01,-9.191461652517318726e-02,-2.800643444061279297e-01,3.895368054509162903e-02,2.229969501495361328e-01,-7.418636679649353027e-01,-1.970967277884483337e-03,2.208520919084548950e-01,2.043243646621704102e-01,-1.233066320419311523e-01,-2.236075401306152344e-01,3.052084147930145264e-01,1.074876189231872559e-01,-1.078794226050376892e-01,6.590158343315124512e-01,2.303363084793090820e-01,1.930697858333587646e-01,2.526924908161163330e-01,3.216705918312072754e-01,1.523266285657882690e-01,-6.118589546531438828e-03,1.608637869358062744e-01,-1.167719587683677673e-01,-2.444624900817871094e-01,-2.877510488033294678e-01
-2.430595904588699341e-01,-7.413419336080551147e-02,4.794123023748397827e-02,8.071094006299972534e-02,2.480370998382568359e-01,-2.149900197982788086e-01,-1.948706805706024170e-01,6.917786598205566406e-02,4.848521202802658081e-03,1.626881510019302368e-01,1.326185017824172974e-01,-1.428255736827850342e-01,-2.319842129945755005e-01,4.775606840848922729e-02,7.703083753585815430e-02,-7.158482330851256847e-04,1.449043393135070801e+00,-7.245191838592290878e-03,2.369048744440078735e-01,1.205998659133911133e-01,7.061079889535903931e-02,-7.829730212688446045e-02,4.646215215325355530e-02,-2.518967092037200928e-01,-3.251624405384063721e-01,9.852708876132965088e-02,5.415422469377517700e-02,-5.231526680290699005e-03,3.448512852191925049e-01,4.224924743175506592e-02,2.591777220368385315e-02,-3.006535209715366364e-02,-8.803617209196090698e-02,1.241144239902496338e-01,1.982906758785247803e-01,-1.624996364116668701e-01,5.534781515598297119e-02,2.062886059284210205e-01,7.158491760492324829e-02,-1.901731342077255249e-01,-9.551781229674816132e-03,-2.502278191968798637e-03,3.060188889503479004e-01,1.970241367816925049e-01,4.782805442810058594e-01,-5.965266227722167969e-01,2.870063483715057373e-01,1.426377147436141968e-01,7.493409514427185059e-01,-2.135310089215636253e-03,1.381158977746963501e-01,-1.050301939249038696e-01,5.209769010543823242e-01,-6.880857944488525391e-01,4.731574654579162598e-02,-3.178327903151512146e-02,5.151038244366645813e-02,1.480114459991455078e-01,2.462417334318161011e-01,2.853261828422546387e-01,2.450466156005859375e-03,5.742266401648521423e-02,1.202868446707725525e-01,-3.783188387751579285e-02,3.072289228439331055e-01,4.069561064243316650e-01,1.228734552860260010e-01,2.419120669364929199e-01,-7.766087539494037628e-03,2.218392789363861084e-01,4.416798055171966553e-02,1.657647080719470978e-02,-1.281294133514165878e-02,2.689497768878936768e-01,5.143081769347190857e-02,2.961798310279846191e-01,-9.788486361503601074e-02,-2.833646237850189209e-01,-2.183944359421730042e-02,1.150441840291023254e-01,-7.301210165023803711e-01,-1.651910878717899323e-02,2.287709563970565796e-01,1.648228168487548828e-01,-1.216909438371658325e-01,-2.041387408971786499e-01,2.992884516716003418e-01,-1.155569683760404587e-02,-7.528423517942428589e-02,5.750527977943420410e-01,1.802081763744354248e-01,1.798393726348876953e-01,2.589193880558013916e-01,1.976514011621475220e-01,1.105200573801994324e-01,-7.755809929221868515e-03,-7.930245250463485718e-03,-1.255555152893066406e-01,-2.347675859928131104e-01,-2.861755788326263428e-01
-2.453365325927734375e-01,-9.008993953466415405e-02,7.172300666570663452e-02,1.877298951148986816e-01,2.750435173511505127e-01,-2.008201330900192261e-01,-1.985953301191329956e-01,1.568537056446075439e-01,5.008261650800704956e-03,7.732893526554107666e-02,8.166016638278961182e-02,-1.292192488908767700e-01,-2.497530281543731689e-01,1.173489913344383240e-01,1.956175267696380615e-01,4.960168525576591492e-02,1.480148673057556152e+00,3.766524791717529297e-02,2.459133416414260864e-01,1.938677430152893066e-01,1.695902645587921143e-01,-9.338458627462387085e-02,1.504111588001251221e-01,-2.651585638523101807e-01,-3.470065295696258545e-01,2.307083755731582642e-01,1.498411297798156738e-01,-2.363589778542518616e-02,2.420710474252700806e-01,8.730696141719818115e-02,7.150907814502716064e-02,-3.841865109279751778e-03,-9.722948819398880005e-02,2.059219777584075928e-01,2.901467680931091309e-01,-1.534887999296188354e-01,9.907351434230804443e-02,2.337631881237030029e-01,-1.267711631953716278e-03,-2.037282437086105347e-01,-1.439120504073798656e-03,-1.029818132519721985e-02,2.334618866443634033e-01,1.258296072483062744e-01,5.379105806350708008e-01,-5.936354398727416992e-01,5.551605299115180969e-02,2.442945092916488647e-01,7.763397097587585449e-01,8.046182990074157715e-02,1.223935633897781372e-01,-9.387937188148498535e-02,5.301597714424133301e-01,-6.950088739395141602e-01,-1.199271716177463531e-02,-4.908714815974235535e-02,1.950875855982303619e-02,1.906019896268844604e-01,2.742933332920074463e-01,2.225930839776992798e-01,2.094978094100952148e-02,6.162432953715324402e-02,1.027266755700111389e-01,-6.313408911228179932e-02,2.443148344755172729e-01,5.802184939384460449e-01,1.401678621768951416e-01,1.473598331212997437e-01,2.301584742963314056e-02,3.101796209812164307e-01,6.419722735881805420e-02,-2.026035916060209274e-03,-1.851640059612691402e-03,3.498117625713348389e-01,5.795082077383995056e-02,2.462083548307418823e-01,-9.287150949239730835e-02,-2.771067023277282715e-01,-5.068277940154075623e-03,2.217055559158325195e-01,-7.406431436538696289e-01,3.752020746469497681e-02,1.958064585924148560e-01,1.405346691608428955e-01,-1.215632483363151550e-01,-2.054455280303955078e-01,3.552258014678955078e-01,9.572665393352508545e-02,-9.728199243545532227e-02,7.399789690971374512e-01,2.363258004188537598e-01,1.976389437913894653e-01,1.561919450759887695e-01,3.084601759910583496e-01,1.899000257253646851e-01,-5.339545197784900665e-03,1.015417501330375671e-01,-1.280408948659896851e-01,-2.466163635253906250e-01,-2.931458055973052979e-01
-2.356981486082077026e-01,-8.351895213127136230e-02,1.113175973296165466e-01,1.419584900140762329e-01,3.917384147644042969e-01,-2.072956413030624390e-01,-1.970549523830413818e-01,1.227942407131195068e-01,4.240063950419425964e-02,1.067420989274978638e-01,4.402819275856018066e-02,-1.418909281492233276e-01,-2.548138499259948730e-01,1.386286914348602295e-01,2.608281373977661133e-01,4.394996538758277893e-02,1.456592440605163574e+00,6.669813394546508789e-02,2.019908875226974487e-01,1.357354819774627686e-01,2.062639296054840088e-01,-8.549683541059494019e-02,9.697304666042327881e-02,-2.665770947933197021e-01,-3.513623476028442383e-01,1.825691014528274536e-01,1.799377799034118652e-01,-2.416044287383556366e-02,1.907265484333038330e-01,1.107521206140518188e-01,1.614540368318557739e-01,2.023508399724960327e-02,-9.419102221727371216e-02,1.369256079196929932e-01,3.182085752487182617e-01,-1.641193777322769165e-01,1.276096105575561523e-01,2.840829193592071533e-01,5.094990879297256470e-02,-1.999835520982742310e-01,7.520592957735061646e-02,3.203732427209615707e-03,1.689915508031845093e-01,1.008691415190696716e-01,5.454459786415100098e-01,-6.048921346664428711e-01,1.567513495683670044e-01,2.391009479761123657e-01,8.265549540519714355e-01,6.950677931308746338e-02,9.496219456195831299e-02,-9.838610142469406128e-02,5.966404080390930176e-01,-7.111091613769531250e-01,9.386121295392513275e-03,-4.987975955009460449e-02,6.130499020218849182e-02,1.883647888898849487e-01,2.052738666534423828e-01,2.495046108961105347e-01,3.862240910530090332e-02,1.842701062560081482e-02,6.969433277845382690e-02,-5.441771075129508972e-02,2.417558878660202026e-01,5.388311147689819336e-01,1.084933876991271973e-01,1.740456968545913696e-01,3.794007748365402222e-02,2.869349718093872070e-01,1.265843063592910767e-01,6.375443935394287109e-02,4.973201081156730652e-02,3.593274056911468506e-01,9.423040598630905151e-02,2.018143683671951294e-01,-9.900989383459091187e-02,-2.869831323623657227e-01,4.841001704335212708e-03,2.933724224567413330e-01,-7.369375228881835938e-01,9.224050492048263550e-02,2.186219841241836548e-01,1.393787562847137451e-01,-1.274950504302978516e-01,-2.040113508701324463e-01,3.798105716705322266e-01,1.294734030961990356e-01,-1.031465306878089905e-01,7.137674689292907715e-01,2.097637653350830078e-01,1.886883527040481567e-01,2.106813490390777588e-01,2.922492325305938721e-01,1.803555637598037720e-01,-2.538539841771125793e-02,7.481727749109268188e-02,-1.363065689802169800e-01,-2.562002837657928467e-01,-2.868497669696807861e-01
-2.441044896841049194e-01,-8.955977857112884521e-02,1.252354681491851807e-01,1.233435496687889099e-01,3.229392766952514648e-01,-2.121841907501220703e-01,-1.916990429162979126e-01,1.547821313142776489e-01,8.929107338190078735e-02,7.954253256320953369e-02,7.972408831119537354e-02,-1.482833474874496460e-01,-2.516399919986724854e-01,1.598509252071380615e-01,2.522055208683013916e-01,7.261164486408233643e-02,1.495077252388000488e+00,4.469195008277893066e-02,2.666768133640289307e-01,1.645170152187347412e-01,2.103198170661926270e-01,-9.207398444414138794e-02,1.120354831218719482e-01,-2.741894721984863281e-01,-3.578369915485382080e-01,1.964098960161209106e-01,1.723091900348663330e-01,-3.355667367577552795e-02,2.145186364650726318e-01,9.915168583393096924e-02,1.496843546628952026e-01,1.736973971128463745e-02,-9.177120774984359741e-02,1.582373678684234619e-01,3.094878196716308594e-01,-1.645172685384750366e-01,9.140102565288543701e-02,2.733669281005859375e-01,4.216439276933670044e-02,-2.026757448911666870e-01,7.166329771280288696e-02,3.098431043326854706e-02,1.521424204111099243e-01,9.090980142354965210e-02,5.534644126892089844e-01,-6.064766645431518555e-01,1.310397237539291382e-01,1.973543316125869751e-01,8.313921093940734863e-01,1.149817258119583130e-01,1.469519883394241333e-01,-1.016381159424781799e-01,6.131789088249206543e-01,-7.140119075775146484e-01,5.679064989089965820e-02,-4.222199320793151855e-02,5.982897058129310608e-02,2.385349273681640625e-01,2.027482092380523682e-01,2.137662917375564575e-01,3.923887014389038086e-02,9.219475835561752319e-02,9.570803493261337280e-02,-5.655437707901000977e-02,2.358167469501495361e-01,5.441200733184814453e-01,1.018913686275482178e-01,1.451642215251922607e-01,1.734774373471736908e-02,3.105105161666870117e-01,9.660388529300689697e-02,7.168629765510559082e-02,5.168637260794639587e-02,3.880083262920379639e-01,6.677841395139694214e-02,2.340407520532608032e-01,-1.036830767989158630e-01,-2.913320958614349365e-01,1.279722340404987335e-02,2.463299036026000977e-01,-7.463030219078063965e-01,3.969354927539825439e-02,1.584507972002029419e-01,1.320710778236389160e-01,-1.246820688247680664e-01,-2.115479558706283569e-01,3.609494864940643311e-01,1.574388891458511353e-01,-1.004212647676467896e-01,7.180013060569763184e-01,2.025863230228424072e-01,1.590530276298522949e-01,2.014720439910888672e-01,3.385306000709533691e-01,1.964734941720962524e-01,-1.991055719554424286e-02,1.134842261672019958e-01,-1.347559243440628052e-01,-2.518478929996490479e-01,-2.914843857288360596e-01
